"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","PPP","TOT","NATUSD","A","2001",0.747739,
"ESP","PPP","TOT","NATUSD","A","2002",0.742312,
"ESP","PPP","TOT","NATUSD","A","2003",0.759264,
"ESP","PPP","TOT","NATUSD","A","2004",0.765895,
"ESP","PPP","TOT","NATUSD","A","2005",0.769508,
"ESP","PPP","TOT","NATUSD","A","2006",0.735997,
"ESP","PPP","TOT","NATUSD","A","2007",0.73241,
"ESP","PPP","TOT","NATUSD","A","2008",0.725862,
"ESP","PPP","TOT","NATUSD","A","2009",0.718681,
"ESP","PPP","TOT","NATUSD","A","2010",0.726924,
"ESP","PPP","TOT","NATUSD","A","2011",0.714129,
"ESP","PPP","TOT","NATUSD","A","2012",0.694976,
"ESP","PPP","TOT","NATUSD","A","2013",0.6748,
"ESP","PPP","TOT","NATUSD","A","2014",0.662359,
"ESP","PPP","TOT","NATUSD","A","2015",0.66474,
"ESP","PPP","TOT","NATUSD","A","2016",0.642644,
"ESP","PPP","TOT","NATUSD","A","2017",0.630839,
"ESP","PPP","TOT","NATUSD","A","2018",0.631798,
"ESP","PPP","TOT","NATUSD","A","2019",0.633175,
"ESP","PPP","TOT","NATUSD","A","2020",0.627393,
"ESP","PPP","TOT","NATUSD","A","2021",0.612752,
"SWE","PPP","TOT","NATUSD","A","1960",4.472795,
"SWE","PPP","TOT","NATUSD","A","1961",4.559932,
"SWE","PPP","TOT","NATUSD","A","1962",4.636998,
"SWE","PPP","TOT","NATUSD","A","1963",4.696337,
"SWE","PPP","TOT","NATUSD","A","1964",4.816451,
"SWE","PPP","TOT","NATUSD","A","1965",4.966419,
"SWE","PPP","TOT","NATUSD","A","1966",5.113278,
"SWE","PPP","TOT","NATUSD","A","1967",5.219494,
"SWE","PPP","TOT","NATUSD","A","1968",5.09653,
"SWE","PPP","TOT","NATUSD","A","1969",5.011489,
"SWE","PPP","TOT","NATUSD","A","1970",4.997141,
"SWE","PPP","TOT","NATUSD","A","1971",5.094217,
"SWE","PPP","TOT","NATUSD","A","1972",5.223641,
"SWE","PPP","TOT","NATUSD","A","1973",5.300593,
"SWE","PPP","TOT","NATUSD","A","1974",5.322936,
"SWE","PPP","TOT","NATUSD","A","1975",5.57869,
"SWE","PPP","TOT","NATUSD","A","1976",5.917926,
"SWE","PPP","TOT","NATUSD","A","1977",6.158413,
"SWE","PPP","TOT","NATUSD","A","1978",6.303132,
"SWE","PPP","TOT","NATUSD","A","1979",6.282566,
"SWE","PPP","TOT","NATUSD","A","1980",6.437188,
"SWE","PPP","TOT","NATUSD","A","1981",6.396328,
"SWE","PPP","TOT","NATUSD","A","1982",6.511169,
"SWE","PPP","TOT","NATUSD","A","1983",6.88945,
"SWE","PPP","TOT","NATUSD","A","1984",7.157312,
"SWE","PPP","TOT","NATUSD","A","1985",7.382243,
"SWE","PPP","TOT","NATUSD","A","1986",7.694051,
"SWE","PPP","TOT","NATUSD","A","1987",7.86285,
"SWE","PPP","TOT","NATUSD","A","1988",8.094024,
"SWE","PPP","TOT","NATUSD","A","1989",8.405907,
"SWE","PPP","TOT","NATUSD","A","1990",8.870226,
"SWE","PPP","TOT","NATUSD","A","1991",9.287649,
"SWE","PPP","TOT","NATUSD","A","1992",9.172908,
"SWE","PPP","TOT","NATUSD","A","1993",9.158744,
"SWE","PPP","TOT","NATUSD","A","1994",9.199332,
"SWE","PPP","TOT","NATUSD","A","1995",9.353814,
"SWE","PPP","TOT","NATUSD","A","1996",9.248394,
"SWE","PPP","TOT","NATUSD","A","1997",9.329777,
"SWE","PPP","TOT","NATUSD","A","1998",9.395892,
"SWE","PPP","TOT","NATUSD","A","1999",9.3059,
"SWE","PPP","TOT","NATUSD","A","2000",9.164252,
"SWE","PPP","TOT","NATUSD","A","2001",9.404224,
"SWE","PPP","TOT","NATUSD","A","2002",9.413655,
"SWE","PPP","TOT","NATUSD","A","2003",9.485983,
"SWE","PPP","TOT","NATUSD","A","2004",9.294303,
"SWE","PPP","TOT","NATUSD","A","2005",9.479182,
"SWE","PPP","TOT","NATUSD","A","2006",9.111461,
"SWE","PPP","TOT","NATUSD","A","2007",8.872908,
"SWE","PPP","TOT","NATUSD","A","2008",8.778986,
"SWE","PPP","TOT","NATUSD","A","2009",8.920741,
"SWE","PPP","TOT","NATUSD","A","2010",9.024622,
"SWE","PPP","TOT","NATUSD","A","2011",8.844042,
"SWE","PPP","TOT","NATUSD","A","2012",8.654768,
"SWE","PPP","TOT","NATUSD","A","2013",8.597681,
"SWE","PPP","TOT","NATUSD","A","2014",8.727131,
"SWE","PPP","TOT","NATUSD","A","2015",8.854383,
"SWE","PPP","TOT","NATUSD","A","2016",8.822586,
"SWE","PPP","TOT","NATUSD","A","2017",8.852247,
"SWE","PPP","TOT","NATUSD","A","2018",8.865881,
"SWE","PPP","TOT","NATUSD","A","2019",8.99766,
"SWE","PPP","TOT","NATUSD","A","2020",8.747881,
"SWE","PPP","TOT","NATUSD","A","2021",8.670522,
"CHE","PPP","TOT","NATUSD","A","1960",2.189697,
"CHE","PPP","TOT","NATUSD","A","1961",2.25672,
"CHE","PPP","TOT","NATUSD","A","1962",2.334714,
"CHE","PPP","TOT","NATUSD","A","1963",2.412528,
"CHE","PPP","TOT","NATUSD","A","1964",2.495978,
"CHE","PPP","TOT","NATUSD","A","1965",2.520322,
"CHE","PPP","TOT","NATUSD","A","1966",2.552365,
"CHE","PPP","TOT","NATUSD","A","1967",2.591622,
"CHE","PPP","TOT","NATUSD","A","1968",2.547597,
"CHE","PPP","TOT","NATUSD","A","1969",2.484646,
"CHE","PPP","TOT","NATUSD","A","1970",2.369927,
"CHE","PPP","TOT","NATUSD","A","1971",2.461999,
"CHE","PPP","TOT","NATUSD","A","1972",2.591307,
"CHE","PPP","TOT","NATUSD","A","1973",2.656668,
"CHE","PPP","TOT","NATUSD","A","1974",2.606311,
"CHE","PPP","TOT","NATUSD","A","1975",2.555511,
"CHE","PPP","TOT","NATUSD","A","1976",2.48833,
"CHE","PPP","TOT","NATUSD","A","1977",2.34881,
"CHE","PPP","TOT","NATUSD","A","1978",2.273736,
"CHE","PPP","TOT","NATUSD","A","1979",2.141293,
"CHE","PPP","TOT","NATUSD","A","1980",2.017049,
"CHE","PPP","TOT","NATUSD","A","1981",1.947008,
"CHE","PPP","TOT","NATUSD","A","1982",1.968458,
"CHE","PPP","TOT","NATUSD","A","1983",1.939099,
"CHE","PPP","TOT","NATUSD","A","1984",1.941943,
"CHE","PPP","TOT","NATUSD","A","1985",1.925157,
"CHE","PPP","TOT","NATUSD","A","1986",1.944419,
"CHE","PPP","TOT","NATUSD","A","1987",1.939119,
"CHE","PPP","TOT","NATUSD","A","1988",1.925311,
"CHE","PPP","TOT","NATUSD","A","1989",1.916753,
"CHE","PPP","TOT","NATUSD","A","1990",1.932648,
"CHE","PPP","TOT","NATUSD","A","1991",1.970548,
"CHE","PPP","TOT","NATUSD","A","1992",1.967576,
"CHE","PPP","TOT","NATUSD","A","1993",1.966647,
"CHE","PPP","TOT","NATUSD","A","1994",1.948334,
"CHE","PPP","TOT","NATUSD","A","1995",1.922398,
"CHE","PPP","TOT","NATUSD","A","1996",1.887059,
"CHE","PPP","TOT","NATUSD","A","1997",1.843691,
"CHE","PPP","TOT","NATUSD","A","1998",1.827589,
"CHE","PPP","TOT","NATUSD","A","1999",1.802836,
"CHE","PPP","TOT","NATUSD","A","2000",1.788887,
"CHE","PPP","TOT","NATUSD","A","2001",1.769144,
"CHE","PPP","TOT","NATUSD","A","2002",1.70976,
"CHE","PPP","TOT","NATUSD","A","2003",1.715249,
"CHE","PPP","TOT","NATUSD","A","2004",1.691806,
"CHE","PPP","TOT","NATUSD","A","2005",1.686548,
"CHE","PPP","TOT","NATUSD","A","2006",1.598848,
"CHE","PPP","TOT","NATUSD","A","2007",1.532132,
"CHE","PPP","TOT","NATUSD","A","2008",1.493049,
"CHE","PPP","TOT","NATUSD","A","2009",1.470062,
"CHE","PPP","TOT","NATUSD","A","2010",1.466062,
"CHE","PPP","TOT","NATUSD","A","2011",1.397498,
"CHE","PPP","TOT","NATUSD","A","2012",1.354072,
"CHE","PPP","TOT","NATUSD","A","2013",1.312477,
"CHE","PPP","TOT","NATUSD","A","2014",1.281761,
"CHE","PPP","TOT","NATUSD","A","2015",1.235788,
"CHE","PPP","TOT","NATUSD","A","2016",1.201964,
"CHE","PPP","TOT","NATUSD","A","2017",1.187726,
"CHE","PPP","TOT","NATUSD","A","2018",1.178866,
"CHE","PPP","TOT","NATUSD","A","2019",1.177269,
"CHE","PPP","TOT","NATUSD","A","2020",1.139775,
"CHE","PPP","TOT","NATUSD","A","2021",1.109307,
"TUR","PPP","TOT","NATUSD","A","1960",0.000004,
"TUR","PPP","TOT","NATUSD","A","1961",0.000005,
"TUR","PPP","TOT","NATUSD","A","1962",0.000005,
"TUR","PPP","TOT","NATUSD","A","1963",0.000005,
"TUR","PPP","TOT","NATUSD","A","1964",0.000005,
"TUR","PPP","TOT","NATUSD","A","1965",0.000005,
"TUR","PPP","TOT","NATUSD","A","1966",0.000005,
"TUR","PPP","TOT","NATUSD","A","1967",0.000006,
"TUR","PPP","TOT","NATUSD","A","1968",0.000006,
"TUR","PPP","TOT","NATUSD","A","1969",0.000006,
"TUR","PPP","TOT","NATUSD","A","1970",0.000005,
"TUR","PPP","TOT","NATUSD","A","1971",0.000005,
"TUR","PPP","TOT","NATUSD","A","1972",0.000005,
"TUR","PPP","TOT","NATUSD","A","1973",0.000006,
"TUR","PPP","TOT","NATUSD","A","1974",0.000007,
"TUR","PPP","TOT","NATUSD","A","1975",0.000008,
"TUR","PPP","TOT","NATUSD","A","1976",0.000009,
"TUR","PPP","TOT","NATUSD","A","1977",0.00001,
"TUR","PPP","TOT","NATUSD","A","1978",0.000014,
"TUR","PPP","TOT","NATUSD","A","1979",0.000023,
"TUR","PPP","TOT","NATUSD","A","1980",0.000039,
"TUR","PPP","TOT","NATUSD","A","1981",0.000052,
"TUR","PPP","TOT","NATUSD","A","1982",0.000063,
"TUR","PPP","TOT","NATUSD","A","1983",0.000076,
"TUR","PPP","TOT","NATUSD","A","1984",0.000109,
"TUR","PPP","TOT","NATUSD","A","1985",0.000162,
"TUR","PPP","TOT","NATUSD","A","1986",0.000216,
"TUR","PPP","TOT","NATUSD","A","1987",0.000281,
"TUR","PPP","TOT","NATUSD","A","1988",0.00046,
"TUR","PPP","TOT","NATUSD","A","1989",0.000777,
"TUR","PPP","TOT","NATUSD","A","1990",0.001185,
"TUR","PPP","TOT","NATUSD","A","1991",0.001821,
"TUR","PPP","TOT","NATUSD","A","1992",0.002915,
"TUR","PPP","TOT","NATUSD","A","1993",0.004778,
"TUR","PPP","TOT","NATUSD","A","1994",0.009658,
"TUR","PPP","TOT","NATUSD","A","1995",0.017708,
"TUR","PPP","TOT","NATUSD","A","1996",0.030974,
"TUR","PPP","TOT","NATUSD","A","1997",0.055366,
"TUR","PPP","TOT","NATUSD","A","1998",0.128872,
"TUR","PPP","TOT","NATUSD","A","1999",0.196465,
"TUR","PPP","TOT","NATUSD","A","2000",0.28163,
"TUR","PPP","TOT","NATUSD","A","2001",0.415071,
"TUR","PPP","TOT","NATUSD","A","2002",0.591251,
"TUR","PPP","TOT","NATUSD","A","2003",0.736546,
"TUR","PPP","TOT","NATUSD","A","2004",0.792173,
"TUR","PPP","TOT","NATUSD","A","2005",0.834589,
"TUR","PPP","TOT","NATUSD","A","2006",0.841805,
"TUR","PPP","TOT","NATUSD","A","2007",0.851309,
"TUR","PPP","TOT","NATUSD","A","2008",0.87996,
"TUR","PPP","TOT","NATUSD","A","2009",0.904628,
"TUR","PPP","TOT","NATUSD","A","2010",0.920309,
"TUR","PPP","TOT","NATUSD","A","2011",0.966176,
"TUR","PPP","TOT","NATUSD","A","2012",1.019856,
"TUR","PPP","TOT","NATUSD","A","2013",1.070294,
"TUR","PPP","TOT","NATUSD","A","2014",1.104504,
"TUR","PPP","TOT","NATUSD","A","2015",1.162452,
"TUR","PPP","TOT","NATUSD","A","2016",1.241052,
"TUR","PPP","TOT","NATUSD","A","2017",1.38398,
"TUR","PPP","TOT","NATUSD","A","2018",1.63261,
"TUR","PPP","TOT","NATUSD","A","2019",1.926257,
"TUR","PPP","TOT","NATUSD","A","2020",2.197153,
"TUR","PPP","TOT","NATUSD","A","2021",2.606224,
"GBR","PPP","TOT","NATUSD","A","1960",0.228426,
"GBR","PPP","TOT","NATUSD","A","1961",0.233865,
"GBR","PPP","TOT","NATUSD","A","1962",0.237129,
"GBR","PPP","TOT","NATUSD","A","1963",0.238316,
"GBR","PPP","TOT","NATUSD","A","1964",0.24361,
"GBR","PPP","TOT","NATUSD","A","1965",0.248356,
"GBR","PPP","TOT","NATUSD","A","1966",0.250347,
"GBR","PPP","TOT","NATUSD","A","1967",0.250387,
"GBR","PPP","TOT","NATUSD","A","1968",0.248822,
"GBR","PPP","TOT","NATUSD","A","1969",0.249482,
"GBR","PPP","TOT","NATUSD","A","1970",0.269255,
"GBR","PPP","TOT","NATUSD","A","1971",0.276729,
"GBR","PPP","TOT","NATUSD","A","1972",0.28433,
"GBR","PPP","TOT","NATUSD","A","1973",0.292242,
"GBR","PPP","TOT","NATUSD","A","1974",0.308491,
"GBR","PPP","TOT","NATUSD","A","1975",0.355099,
"GBR","PPP","TOT","NATUSD","A","1976",0.387445,
"GBR","PPP","TOT","NATUSD","A","1977",0.414793,
"GBR","PPP","TOT","NATUSD","A","1978",0.431937,
"GBR","PPP","TOT","NATUSD","A","1979",0.45495,
"GBR","PPP","TOT","NATUSD","A","1980",0.499474,
"GBR","PPP","TOT","NATUSD","A","1981",0.509089,
"GBR","PPP","TOT","NATUSD","A","1982",0.515037,
"GBR","PPP","TOT","NATUSD","A","1983",0.521014,
"GBR","PPP","TOT","NATUSD","A","1984",0.528167,
"GBR","PPP","TOT","NATUSD","A","1985",0.540194,
"GBR","PPP","TOT","NATUSD","A","1986",0.552487,
"GBR","PPP","TOT","NATUSD","A","1987",0.568488,
"GBR","PPP","TOT","NATUSD","A","1988",0.582797,
"GBR","PPP","TOT","NATUSD","A","1989",0.605316,
"GBR","PPP","TOT","NATUSD","A","1990",0.629489,
"GBR","PPP","TOT","NATUSD","A","1991",0.647983,
"GBR","PPP","TOT","NATUSD","A","1992",0.654585,
"GBR","PPP","TOT","NATUSD","A","1993",0.656904,
"GBR","PPP","TOT","NATUSD","A","1994",0.652133,
"GBR","PPP","TOT","NATUSD","A","1995",0.71328,
"GBR","PPP","TOT","NATUSD","A","1996",0.713057,
"GBR","PPP","TOT","NATUSD","A","1997",0.708672,
"GBR","PPP","TOT","NATUSD","A","1998",0.720713,
"GBR","PPP","TOT","NATUSD","A","1999",0.725819,
"GBR","PPP","TOT","NATUSD","A","2000",0.704612,
"GBR","PPP","TOT","NATUSD","A","2001",0.694682,
"GBR","PPP","TOT","NATUSD","A","2002",0.689877,
"GBR","PPP","TOT","NATUSD","A","2003",0.695878,
"GBR","PPP","TOT","NATUSD","A","2004",0.687839,
"GBR","PPP","TOT","NATUSD","A","2005",0.707619,
"GBR","PPP","TOT","NATUSD","A","2006",0.696487,
"GBR","PPP","TOT","NATUSD","A","2007",0.709239,
"GBR","PPP","TOT","NATUSD","A","2008",0.701691,
"GBR","PPP","TOT","NATUSD","A","2009",0.710074,
"GBR","PPP","TOT","NATUSD","A","2010",0.702243,
"GBR","PPP","TOT","NATUSD","A","2011",0.706052,
"GBR","PPP","TOT","NATUSD","A","2012",0.701634,
"GBR","PPP","TOT","NATUSD","A","2013",0.695248,
"GBR","PPP","TOT","NATUSD","A","2014",0.698444,
"GBR","PPP","TOT","NATUSD","A","2015",0.692551,
"GBR","PPP","TOT","NATUSD","A","2016",0.688603,
"GBR","PPP","TOT","NATUSD","A","2017",0.684601,
"GBR","PPP","TOT","NATUSD","A","2018",0.687714,
"GBR","PPP","TOT","NATUSD","A","2019",0.688058,
"GBR","PPP","TOT","NATUSD","A","2020",0.688988,
"GBR","PPP","TOT","NATUSD","A","2021",0.667865,
"USA","PPP","TOT","NATUSD","A","1960",1,
"USA","PPP","TOT","NATUSD","A","1961",1,
"USA","PPP","TOT","NATUSD","A","1962",1,
"USA","PPP","TOT","NATUSD","A","1963",1,
"USA","PPP","TOT","NATUSD","A","1964",1,
"USA","PPP","TOT","NATUSD","A","1965",1,
"USA","PPP","TOT","NATUSD","A","1966",1,
"USA","PPP","TOT","NATUSD","A","1967",1,
"USA","PPP","TOT","NATUSD","A","1968",1,
"USA","PPP","TOT","NATUSD","A","1969",1,
"USA","PPP","TOT","NATUSD","A","1970",1,
"USA","PPP","TOT","NATUSD","A","1971",1,
"USA","PPP","TOT","NATUSD","A","1972",1,
"USA","PPP","TOT","NATUSD","A","1973",1,
"USA","PPP","TOT","NATUSD","A","1974",1,
"USA","PPP","TOT","NATUSD","A","1975",1,
"USA","PPP","TOT","NATUSD","A","1976",1,
"USA","PPP","TOT","NATUSD","A","1977",1,
"USA","PPP","TOT","NATUSD","A","1978",1,
"USA","PPP","TOT","NATUSD","A","1979",1,
"USA","PPP","TOT","NATUSD","A","1980",1,
"USA","PPP","TOT","NATUSD","A","1981",1,
"USA","PPP","TOT","NATUSD","A","1982",1,
"USA","PPP","TOT","NATUSD","A","1983",1,
"USA","PPP","TOT","NATUSD","A","1984",1,
"USA","PPP","TOT","NATUSD","A","1985",1,
"USA","PPP","TOT","NATUSD","A","1986",1,
"USA","PPP","TOT","NATUSD","A","1987",1,
"USA","PPP","TOT","NATUSD","A","1988",1,
"USA","PPP","TOT","NATUSD","A","1989",1,
"USA","PPP","TOT","NATUSD","A","1990",1,
"USA","PPP","TOT","NATUSD","A","1991",1,
"USA","PPP","TOT","NATUSD","A","1992",1,
"USA","PPP","TOT","NATUSD","A","1993",1,
"USA","PPP","TOT","NATUSD","A","1994",1,
"USA","PPP","TOT","NATUSD","A","1995",1,
"USA","PPP","TOT","NATUSD","A","1996",1,
"USA","PPP","TOT","NATUSD","A","1997",1,
"USA","PPP","TOT","NATUSD","A","1998",1,
"USA","PPP","TOT","NATUSD","A","1999",1,
"USA","PPP","TOT","NATUSD","A","2000",1,
"USA","PPP","TOT","NATUSD","A","2001",1,
"USA","PPP","TOT","NATUSD","A","2002",1,
"USA","PPP","TOT","NATUSD","A","2003",1,
"USA","PPP","TOT","NATUSD","A","2004",1,
"USA","PPP","TOT","NATUSD","A","2005",1,
"USA","PPP","TOT","NATUSD","A","2006",1,
"USA","PPP","TOT","NATUSD","A","2007",1,
"USA","PPP","TOT","NATUSD","A","2008",1,
"USA","PPP","TOT","NATUSD","A","2009",1,
"USA","PPP","TOT","NATUSD","A","2010",1,
"USA","PPP","TOT","NATUSD","A","2011",1,
"USA","PPP","TOT","NATUSD","A","2012",1,
"USA","PPP","TOT","NATUSD","A","2013",1,
"USA","PPP","TOT","NATUSD","A","2014",1,
"USA","PPP","TOT","NATUSD","A","2015",1,
"USA","PPP","TOT","NATUSD","A","2016",1,
"USA","PPP","TOT","NATUSD","A","2017",1,
"USA","PPP","TOT","NATUSD","A","2018",1,
"USA","PPP","TOT","NATUSD","A","2019",1,
"USA","PPP","TOT","NATUSD","A","2020",1,
"USA","PPP","TOT","NATUSD","A","2021",1,
"BRA","PPP","TOT","NATUSD","A","1990",0.000012,
"BRA","PPP","TOT","NATUSD","A","1991",0.000058,
"BRA","PPP","TOT","NATUSD","A","1992",0.000605,
"BRA","PPP","TOT","NATUSD","A","1993",0.012379,
"BRA","PPP","TOT","NATUSD","A","1994",0.283643,
"BRA","PPP","TOT","NATUSD","A","1995",0.538905,
"BRA","PPP","TOT","NATUSD","A","1996",0.626889,
"BRA","PPP","TOT","NATUSD","A","1997",0.663477,
"BRA","PPP","TOT","NATUSD","A","1998",0.688401,
"BRA","PPP","TOT","NATUSD","A","1999",0.732963,
"BRA","PPP","TOT","NATUSD","A","2000",0.757128,
"BRA","PPP","TOT","NATUSD","A","2001",0.801815,
"BRA","PPP","TOT","NATUSD","A","2002",0.866669,
"BRA","PPP","TOT","NATUSD","A","2003",0.970763,
"BRA","PPP","TOT","NATUSD","A","2004",1.018595,
"BRA","PPP","TOT","NATUSD","A","2005",1.061232,
"BRA","PPP","TOT","NATUSD","A","2006",1.09984,
"BRA","PPP","TOT","NATUSD","A","2007",1.140034,
"BRA","PPP","TOT","NATUSD","A","2008",1.216451,
"BRA","PPP","TOT","NATUSD","A","2009",1.29554,
"BRA","PPP","TOT","NATUSD","A","2010",1.388488,
"BRA","PPP","TOT","NATUSD","A","2011",1.473216,
"BRA","PPP","TOT","NATUSD","A","2012",1.605704,
"BRA","PPP","TOT","NATUSD","A","2013",1.701276,
"BRA","PPP","TOT","NATUSD","A","2014",1.813201,
"BRA","PPP","TOT","NATUSD","A","2015",1.988814,
"BRA","PPP","TOT","NATUSD","A","2016",2.133082,
"BRA","PPP","TOT","NATUSD","A","2017",2.181557,
"BRA","PPP","TOT","NATUSD","A","2018",2.226137,
"BRA","PPP","TOT","NATUSD","A","2019",2.280713,
"BRA","PPP","TOT","NATUSD","A","2020",2.362725,
"BRA","PPP","TOT","NATUSD","A","2021",2.53,
"CHL","PPP","TOT","NATUSD","A","1986",93.672605,
"CHL","PPP","TOT","NATUSD","A","1987",113.88157,
"CHL","PPP","TOT","NATUSD","A","1988",133.600996,
"CHL","PPP","TOT","NATUSD","A","1989",144.494628,
"CHL","PPP","TOT","NATUSD","A","1990",168.867424,
"CHL","PPP","TOT","NATUSD","A","1991",198.002684,
"CHL","PPP","TOT","NATUSD","A","1992",216.379009,
"CHL","PPP","TOT","NATUSD","A","1993",233.858165,
"CHL","PPP","TOT","NATUSD","A","1994",257.820204,
"CHL","PPP","TOT","NATUSD","A","1995",276.068909,
"CHL","PPP","TOT","NATUSD","A","1996",275.731798,
"CHL","PPP","TOT","NATUSD","A","1997",279.35646,
"CHL","PPP","TOT","NATUSD","A","1998",279.127145,
"CHL","PPP","TOT","NATUSD","A","1999",281.522416,
"CHL","PPP","TOT","NATUSD","A","2000",287.045251,
"CHL","PPP","TOT","NATUSD","A","2001",291.559246,
"CHL","PPP","TOT","NATUSD","A","2002",296.823184,
"CHL","PPP","TOT","NATUSD","A","2003",304.406164,
"CHL","PPP","TOT","NATUSD","A","2004",319.718102,
"CHL","PPP","TOT","NATUSD","A","2005",333.69,
"CHL","PPP","TOT","NATUSD","A","2006",318.574722,
"CHL","PPP","TOT","NATUSD","A","2007",323.878962,
"CHL","PPP","TOT","NATUSD","A","2008",340.400833,
"CHL","PPP","TOT","NATUSD","A","2009",354.325885,
"CHL","PPP","TOT","NATUSD","A","2010",359.83702,
"CHL","PPP","TOT","NATUSD","A","2011",348.016847,
"CHL","PPP","TOT","NATUSD","A","2012",347.228507,
"CHL","PPP","TOT","NATUSD","A","2013",349.680536,
"CHL","PPP","TOT","NATUSD","A","2014",367.213907,
"CHL","PPP","TOT","NATUSD","A","2015",391.178861,
"CHL","PPP","TOT","NATUSD","A","2016",397.250703,
"CHL","PPP","TOT","NATUSD","A","2017",397.689401,
"CHL","PPP","TOT","NATUSD","A","2018",396.229413,
"CHL","PPP","TOT","NATUSD","A","2019",408.021643,
"CHL","PPP","TOT","NATUSD","A","2020",417.724619,
"CHL","PPP","TOT","NATUSD","A","2021",435.220063,
"CHN","PPP","TOT","NATUSD","A","1970",2.668241,
"CHN","PPP","TOT","NATUSD","A","1971",2.556047,
"CHN","PPP","TOT","NATUSD","A","1972",2.451562,
"CHN","PPP","TOT","NATUSD","A","1973",2.328757,
"CHN","PPP","TOT","NATUSD","A","1974",2.1419,
"CHN","PPP","TOT","NATUSD","A","1975",1.938427,
"CHN","PPP","TOT","NATUSD","A","1976",1.835178,
"CHN","PPP","TOT","NATUSD","A","1977",1.746625,
"CHN","PPP","TOT","NATUSD","A","1978",1.654163,
"CHN","PPP","TOT","NATUSD","A","1979",1.582425,
"CHN","PPP","TOT","NATUSD","A","1980",1.505786,
"CHN","PPP","TOT","NATUSD","A","1981",1.408056,
"CHN","PPP","TOT","NATUSD","A","1982",1.324266,
"CHN","PPP","TOT","NATUSD","A","1983",1.289093,
"CHN","PPP","TOT","NATUSD","A","1984",1.305713,
"CHN","PPP","TOT","NATUSD","A","1985",1.394914,
"CHN","PPP","TOT","NATUSD","A","1986",1.43123,
"CHN","PPP","TOT","NATUSD","A","1987",1.46767,
"CHN","PPP","TOT","NATUSD","A","1988",1.58932,
"CHN","PPP","TOT","NATUSD","A","1989",1.660909,
"CHN","PPP","TOT","NATUSD","A","1990",1.693227,
"CHN","PPP","TOT","NATUSD","A","1991",1.747813,
"CHN","PPP","TOT","NATUSD","A","1992",1.848831,
"CHN","PPP","TOT","NATUSD","A","1993",2.080282,
"CHN","PPP","TOT","NATUSD","A","1994",2.456713,
"CHN","PPP","TOT","NATUSD","A","1995",2.735088,
"CHN","PPP","TOT","NATUSD","A","1996",2.860674,
"CHN","PPP","TOT","NATUSD","A","1997",2.855852,
"CHN","PPP","TOT","NATUSD","A","1998",2.798643,
"CHN","PPP","TOT","NATUSD","A","1999",2.723965,
"CHN","PPP","TOT","NATUSD","A","2000",2.719364,
"CHN","PPP","TOT","NATUSD","A","2001",2.715469,
"CHN","PPP","TOT","NATUSD","A","2002",2.689281,
"CHN","PPP","TOT","NATUSD","A","2003",2.70898,
"CHN","PPP","TOT","NATUSD","A","2004",2.821351,
"CHN","PPP","TOT","NATUSD","A","2005",2.842933,
"CHN","PPP","TOT","NATUSD","A","2006",2.867778,
"CHN","PPP","TOT","NATUSD","A","2007",3.009186,
"CHN","PPP","TOT","NATUSD","A","2008",3.181871,
"CHN","PPP","TOT","NATUSD","A","2009",3.151181,
"CHN","PPP","TOT","NATUSD","A","2010",3.329232,
"CHN","PPP","TOT","NATUSD","A","2011",3.524468,
"CHN","PPP","TOT","NATUSD","A","2012",3.560968,
"CHN","PPP","TOT","NATUSD","A","2013",3.663645,
"CHN","PPP","TOT","NATUSD","A","2014",3.75885,
"CHN","PPP","TOT","NATUSD","A","2015",3.870697,
"CHN","PPP","TOT","NATUSD","A","2016",3.988837,
"CHN","PPP","TOT","NATUSD","A","2017",4.183811,
"CHN","PPP","TOT","NATUSD","A","2018",4.228704,
"CHN","PPP","TOT","NATUSD","A","2019",4.208027,
"CHN","PPP","TOT","NATUSD","A","2020",4.185469,
"CHN","PPP","TOT","NATUSD","A","2021",4.18,
"COL","PPP","TOT","NATUSD","A","1975",12.2274,
"COL","PPP","TOT","NATUSD","A","1976",14.641665,
"COL","PPP","TOT","NATUSD","A","1977",17.928863,
"COL","PPP","TOT","NATUSD","A","1978",19.753489,
"COL","PPP","TOT","NATUSD","A","1979",22.783081,
"COL","PPP","TOT","NATUSD","A","1980",26.842747,
"COL","PPP","TOT","NATUSD","A","1981",30.319032,
"COL","PPP","TOT","NATUSD","A","1982",35.876317,
"COL","PPP","TOT","NATUSD","A","1983",41.854905,
"COL","PPP","TOT","NATUSD","A","1984",49.705013,
"COL","PPP","TOT","NATUSD","A","1985",60.599062,
"COL","PPP","TOT","NATUSD","A","1986",77.296983,
"COL","PPP","TOT","NATUSD","A","1987",93.719844,
"COL","PPP","TOT","NATUSD","A","1988",116.417231,
"COL","PPP","TOT","NATUSD","A","1989",140.635534,
"COL","PPP","TOT","NATUSD","A","1990",137.18374,
"COL","PPP","TOT","NATUSD","A","1991",168.493739,
"COL","PPP","TOT","NATUSD","A","1992",203.594148,
"COL","PPP","TOT","NATUSD","A","1993",248.241907,
"COL","PPP","TOT","NATUSD","A","1994",308.046318,
"COL","PPP","TOT","NATUSD","A","1995",367.803376,
"COL","PPP","TOT","NATUSD","A","1996",432.409857,
"COL","PPP","TOT","NATUSD","A","1997",507.564396,
